Cust_ID,SSN,Age,Annual_Income,Monthly_Income,Amount_Invested_Monthly,Card_Transactions_Per_Month,Average_Transaction_Amount,Rent_Expenditure,Utilities_Expenditure,Education_Expenditure,Healthcare_Expenditure,Luxury_Expenditure,Travel_Expenditure,Savings_to_Income_Ratio,Missed_Payment_Utilities,Missed_Payment_Insurance,Employment_Stability,Debt_to_Income_Ratio,Savings_Account_Balance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Overdraft_Fees,Pre_Cursor_Credit_Score
CUST_1323,968-74-6310,30,59595.32,4966.276666666667,1000,53,47.55561941905435,1050.55,192.4588104585899,1695.06,5978.73,8666.36,527.6695194778416,0.782,10,1,4,0.927,20548.283081852736,5,0.154,2.23,30.5280804256681,701.035959787166
CUST_1324,828-60-2104,32,81519.11,6793.259166666667,0,184,56.42073735729306,1697.36,227.94626833195625,24404.88,9558.4,29118.51,1.5575796909860662,0.541,0,8,7,0.182,13364.613308569258,3,0.357,1.35,119.88998022263428,682.4050098886828
CUST_1325,588-97-8361,31,57910.52,4825.876666666666,100,128,87.24599604694306,506.65,168.68303861276436,2547.45,2139.58,28623.39,423.3011536012113,0.552,5,4,7,0.571,17293.708727122434,2,0.5,3.121,82.35230554748141,732.8438472262593
CUST_1326,203-24-8263,31,24488.04,2040.67,2000,278,45.483282805854365,1170.32,279.01630535005427,25277.97,2652.88,11308.0,236.27287451558777,0.698,7,8,1,1.125,3738.3246809480684,1,0.471,0.853,71.85482229250253,650.9325888537486
CUST_1327,522-79-4072,30,38600.16,3216.6800000000003,100,190,49.69134560630048,1833.1,200.42053133906293,5256.45,5316.71,15857.43,1041.0510579616832,0.369,5,6,0,0.314,13751.91243057128,1,0.438,0.479,-48.0082023813527,728.2341011906765
CUST_1328,506-48-1508,43,58051.5,4837.625,0,62,69.37298012907516,1227.31,238.2377917211281,9703.14,10336.64,21397.7,362.88051867902226,0.951,3,7,9,1.375,7045.792075069301,0,0.375,1.977,131.82243544000457,751.6787822799977
CUST_1329,737-66-4664,40,54573.39,4547.7825,0,200,44.41770937740121,1275.38,159.91932751735973,7000.38,4048.58,25784.23,1001.0136320975229,0.43,11,11,13,0.459,15426.573755803503,1,0.491,1.103,57.84555491987407,601.5372225400629
CUST_1330,517-50-3524,52,76165.05,6347.087500000001,1000,203,33.37551891072101,1188.73,197.82704556501326,4435.92,13388.4,28639.65,197.82545304635497,0.437,1,6,11,0.715,2907.906687745987,4,0.379,1.108,89.877322773503,683.1713386132485
CUST_1331,172-22-5357,43,50140.76,4178.3966666666665,0,49,6.232554156630847,940.37,180.3159946584943,33053.34,3189.19,11807.01,0.0,0.722,4,4,19,1.645,5256.004250930993,2,0.235,2.176,132.2190702314899,758.010464884255
CUST_1332,439-61-3292,24,46471.94,3872.661666666667,500,87,76.7256812700077,1416.07,182.42495080259866,5513.48,6456.86,13973.23,727.7969143014906,0.505,4,1,2,0.689,15730.342338521235,0,0.316,0.915,54.568147358892546,788.6659263205537
CUST_1333,614-90-8742,33,18520.35,1543.3625,0,198,54.774566567121525,1123.33,143.12643766630148,9561.2,2568.45,2831.62,132.91277653213587,0.996,7,7,1,0.851,3369.138825130228,4,0.16,1.038,-68.4213802240395,720.7706901120197
CUST_1334,660-85-2903,32,33865.54,2822.1283333333336,0,104,60.92115475127648,1256.31,252.81577312173457,21228.81,6079.36,56.02,834.2042842062289,0.858,2,4,14,0.484,17362.419802074524,0,0.026,1.201,39.69111294629393,850.0
CUST_1335,274-64-5287,38,56175.44,4681.286666666667,0,34,40.276536258722004,1419.61,224.22452285879524,2386.39,4183.4,9932.18,456.9887941296105,0.32,1,7,14,0.131,17327.65582636121,2,0.185,0.752,59.227064884279116,740.9264675578604
CUST_1336,164-90-8106,46,54193.08,4516.09,0,112,63.59487588746955,1376.78,129.06147752754634,23038.43,4555.08,10969.49,679.8817099727326,0.154,0,4,2,0.605,11094.574261257889,3,0.215,0.369,26.368149794080697,734.3959251029597
CUST_1337,573-24-4171,37,61897.73,5158.144166666667,1000,168,38.324072682918235,1238.75,189.37536126938866,9052.22,4030.1,22688.37,767.5948087288114,0.151,1,11,17,0.309,5489.613279498582,4,0.379,0.442,80.3501104534163,622.3149447732918
CUST_1338,643-77-7033,37,59011.6,4917.633333333333,1000,217,53.25341213288569,1559.42,189.1237917734239,2638.35,5683.22,25351.99,1165.4524983109113,0.394,1,0,19,0.909,13927.709753306195,5,0.449,0.872,0.5247508702162784,769.977624564892
CUST_1339,468-92-9234,35,47732.6,3977.7166666666667,100,103,52.15607915057239,1604.67,219.9451355187686,2598.51,9100.52,22975.01,819.2980143300944,0.503,0,9,15,0.806,14543.974254022727,1,0.498,0.775,74.59553829262494,723.5522308536875
CUST_1340,983-44-3535,43,29966.1,2497.1749999999997,0,48,72.58675358373033,1513.89,192.74325850118157,6010.31,10046.36,5270.91,557.3639062185324,0.655,7,8,8,0.754,12988.447880915022,4,0.194,0.643,6.468009137574205,658.9759954312129
CUST_1341,177-67-2293,29,50011.44,4167.62,0,173,62.94013299822613,1622.12,254.35179755275462,1445.29,4009.5,23940.4,760.134617307397,0.865,7,4,6,0.801,2055.9444177427054,3,0.494,1.631,45.36098102323478,695.7895094883827
CUST_1342,773-70-7871,20,49115.09,4092.924166666666,100,64,37.46917771178765,1742.3,248.20404516167906,703.28,1736.37,19630.95,727.8816614165717,0.662,9,1,1,0.59,8316.733699475739,1,0.415,1.269,90.14225975842923,703.9088701207854
CUST_1343,414-38-4922,22,77436.43,6453.035833333332,0,81,62.0255036225951,5807.732249999999,310.3419773396905,20000.0,10777.34,92270.64118108244,650.5827587165471,0.438,3,3,6,1.4918505107352937,0.0,0,0.5,1.468,500.0,825.2383987620813
CUST_1344,988-58-6287,22,76563.73,6380.310833333333,500,51,42.657580130260634,5742.27975,88.66078396846666,50000.0,10442.22,84117.41609902796,1107.815274406337,0.568,2,0,9,1.3528290019637261,0.0,1,0.5,1.111,500.0,850.0
CUST_1345,438-74-2476,48,40424.41,3368.700833333334,0,141,33.75543006417055,1262.59,268.36845266610084,6700.26,6700.45,7390.43,431.94521288430064,0.738,0,3,19,0.224,12858.121532865547,4,0.194,1.19,47.42245124279821,795.5887743786009
CUST_1346,382-89-1389,18,37561.56,3130.1299999999997,100,30,61.019593086070245,1102.76,239.74427758138773,6582.41,3853.92,638.76,545.8705550976806,0.398,7,4,0,0.499,3584.7919463000276,2,0.032,0.749,2.6349258301807286,730.3625370849096
CUST_1347,624-73-9125,34,22926.32,1910.5266666666666,1000,10,53.87982657898171,1267.43,191.24359758305613,28144.24,3863.06,6092.7,326.1609741603143,0.136,7,1,16,0.678,5658.049022661382,0,0.28,0.146,-27.294927906742394,797.3674639533712
CUST_1348,582-28-3763,36,46702.24,3891.853333333333,0,175,26.08140082405285,609.72,187.16826440904546,3304.08,1651.54,13656.13,1329.6881727686948,0.159,3,5,15,0.63,9652.90913255197,1,0.321,0.662,36.67327177159272,750.7533641142037
CUST_1349,691-52-2481,20,40515.86,3376.3216666666667,1000,69,39.695927412847155,1293.62,195.58664606724506,22959.16,1978.36,5109.67,406.391872425788,0.47,4,3,1,1.089,1862.0945370851182,0,0.136,0.959,32.112242754285134,795.0238786228574
CUST_1350,188-29-8262,34,102146.53,8512.210833333333,500,85,64.90819517391155,882.76,212.39330480723817,9326.92,7135.65,48002.73,606.1258282931404,0.692,3,4,16,0.937,5867.4933496453405,3,0.476,3.486,66.99530744329049,775.2223462783547
CUST_1351,551-53-4093,47,27692.41,2307.7008333333333,100,100,57.78229908689032,1229.06,172.95640331022105,8057.15,11126.85,8452.47,212.73781614847368,0.764,4,11,11,0.291,12654.52280777068,3,0.313,0.757,74.22033667049219,646.929831664754
CUST_1352,982-66-5068,56,51171.62,4264.301666666667,0,216,58.620912766506784,1257.93,119.81821904660255,3393.37,14674.68,4502.17,375.66396124081336,0.971,10,11,6,0.555,18991.885691370662,0,0.095,1.592,-1.4099494967065307,723.5949747483533
CUST_1353,939-16-4277,45,37142.79,3095.2325,0,97,86.90679754349281,962.95,174.0180931230412,5874.22,245.25,13394.75,805.1502825239031,0.13,3,9,0,0.749,18000.51137175378,5,0.382,0.348,43.906033038951776,583.3069834805241
CUST_1354,474-76-8951,32,50492.34,4207.695,1000,91,69.91997928772948,478.53,186.71229355041353,4979.54,4789.23,12601.36,461.3827557655209,0.445,8,9,11,0.553,10868.91712349003,3,0.259,1.759,135.68328473198514,605.6883576340074
CUST_1355,694-60-5595,48,43332.08,3611.0066666666667,100,26,47.664273202677535,1309.48,228.50715225831905,3458.76,4045.62,10253.11,854.2745362533464,0.308,0,4,17,0.214,12638.116565167935,1,0.256,0.593,14.894980313488364,818.2125098432558
CUST_1356,563-81-8291,44,66229.94,5519.161666666667,500,219,41.921060129617224,1199.58,140.60210829525766,3896.54,9259.76,27635.54,747.012339499824,0.678,9,3,15,0.28,3676.492124774756,0,0.429,1.772,53.66141983192601,759.609290084037
CUST_1357,212-21-4197,30,58806.36,4900.53,100,62,36.39739970220429,1276.94,232.13099020161155,1342.93,2264.6,4062.93,468.58591651133213,0.254,9,0,11,0.779,9956.660433002473,0,0.077,0.733,98.74453402647622,752.2877329867619
CUST_1358,664-84-1139,29,65561.3,5463.441666666667,0,137,40.80434376470821,1031.4,139.76713348628977,2242.76,5052.96,16094.86,233.7113466823284,0.708,2,4,9,1.054,3096.7205287117727,0,0.249,2.429,120.30048657958545,806.9297567102074
CUST_1359,500-15-4168,33,34959.93,2913.3275,2000,155,18.017157897859214,937.23,219.86204497970542,26603.3,7229.16,13647.71,589.606716585843,0.419,6,3,10,0.505,14939.342518967938,3,0.407,0.694,60.56984609071883,683.8450769546406
CUST_1360,616-66-7043,24,71586.06,5965.505,0,257,25.678081900516002,1113.96,227.61826961789026,9124.77,5686.63,23637.3,589.922880861254,0.353,5,5,3,0.344,15311.005279922922,0,0.338,1.16,-41.420798992349674,783.760399496175
CUST_1361,945-78-7261,32,40365.99,3363.8325,2000,10,63.15522407889344,1255.66,193.48149877463618,5302.35,2653.23,109.26,504.8305968412744,0.827,7,6,3,0.183,1665.280828465049,5,0.015,1.666,83.14257881263794,657.5987105936811
CUST_1362,987-68-4104,40,21875.06,1822.9216666666669,0,50,80.69555195388845,1469.47,202.3070771358017,9663.24,1081.01,8612.76,590.5281778722159,0.381,11,3,3,0.791,8411.352526504646,4,0.421,0.394,55.6178637050171,593.0210681474914
CUST_1363,417-59-4951,45,46362.19,3863.5158333333334,0,82,51.10464997026087,875.93,234.8730201583774,32725.03,3028.34,21898.53,289.455211874478,0.294,5,10,9,0.627,9702.952419542868,5,0.479,0.833,49.25196766145905,576.8340161692705
CUST_1364,588-28-5821,31,52267.31,4355.609166666666,0,169,35.94756483172065,1516.46,170.89625840586547,2373.23,5714.79,18415.57,698.7242940139038,0.858,10,2,5,0.321,8726.548791665527,3,0.366,1.727,29.99523057416203,705.8423847129189
CUST_1365,296-75-3606,49,25005.17,2083.7641666666664,2000,221,5.0,1461.54,215.4409534388502,6385.35,609.85,10951.03,627.5105742440985,0.812,11,0,4,0.733,1971.8664494220993,4,0.463,0.979,9.874842497558255,676.9425787512209
CUST_1366,778-77-7432,42,67471.91,5622.659166666667,1000,148,84.07725233950569,1408.24,182.4624909318176,3120.41,2052.99,12172.33,270.89474210944564,0.434,7,1,12,0.194,13699.247700152193,3,0.184,1.385,23.40783245069916,753.2960837746506
CUST_1367,240-93-4765,42,33776.8,2814.7333333333336,1000,52,23.22954955897966,1932.1,277.507806284397,8286.88,12864.6,5921.13,357.71035640404926,0.524,0,0,10,0.373,12071.487792802996,4,0.186,0.449,4.593496190823526,804.2832519045883
CUST_1368,490-88-7358,26,32920.84,2743.403333333333,0,188,20.557805873453873,496.24,227.1614676812242,9186.61,3058.65,5281.56,483.5711964927478,0.38,8,8,8,0.577,11867.24668230447,0,0.175,1.066,58.62292063417161,699.5085396829143
CUST_1369,502-63-8644,53,49999.18,4166.598333333333,0,198,44.05097564684537,1980.24,147.78922393212642,951.06,8097.2,18373.93,360.3648871875466,0.678,4,3,2,0.796,3576.488842565105,3,0.375,1.008,91.36242727810696,694.8787863609465
CUST_1370,859-29-8196,41,67146.08,5595.506666666667,100,255,49.15348180714028,938.53,290.8901162149197,24781.11,138.86,31628.02,267.1359456503283,0.182,9,6,15,0.308,0.0,1,0.475,0.821,61.155218355692675,657.4423908221537
CUST_1371,891-91-3761,32,25683.53,2140.2941666666666,0,163,50.207262262197624,1296.62,250.08784414081575,23849.59,5828.02,11370.11,811.7939753447156,0.894,1,5,0,0.395,8178.690936153375,2,0.474,0.941,-22.503271927786294,777.3716359638933
CUST_1372,460-66-7361,30,68812.57,5734.380833333334,500,113,32.90116876494946,1217.62,139.67778801929495,17188.89,3002.76,5168.3,767.7266892894845,0.576,0,0,6,0.348,8294.834213877304,0,0.086,2.055,68.31801570501499,850.0
CUST_1373,673-38-1201,32,6812.67,567.7225,500,20,58.31426647395897,664.72,123.68749293166965,9944.68,5220.36,2132.73,682.2365966025013,0.416,3,1,7,0.66,7629.979141019476,2,0.413,0.193,15.144850536596582,759.7875747317017
CUST_1374,116-75-1517,25,56613.36,4717.78,0,34,39.56468108288521,1411.6,138.60496353079438,14.55,4047.06,28192.27,147.96120514192873,0.593,11,3,0,0.943,2845.4241162890503,2,0.5,1.482,-68.71312930930907,713.6465646546545
CUST_1375,669-78-2988,45,27406.12,2283.8433333333332,500,34,40.06089036861025,1545.5,150.8950624868973,8590.6,13395.56,4047.45,1055.6120997706507,0.203,9,5,10,1.402,10401.72432453226,3,0.186,0.165,62.307080685378736,633.6964596573106
CUST_1376,181-93-4802,26,34028.99,2835.7491666666665,1000,93,44.4257285313119,1368.88,207.5641062775039,5367.18,2146.06,10800.54,595.4371859385282,0.125,7,4,0,0.328,11518.821273286174,2,0.335,0.202,23.375479167174806,665.1022604164126
CUST_1377,788-85-8162,38,84757.75,7063.145833333333,2000,115,36.461712796970595,609.26,204.11216596175817,34347.37,6669.68,38421.7,462.532297666505,0.571,2,2,0,0.166,2930.593286352923,2,0.459,2.946,34.12718230860733,794.5064088456962
CUST_1378,486-19-7241,31,30236.75,2519.7291666666665,100,250,24.91420802178586,703.93,236.74052119442385,8580.61,3639.42,13599.71,749.4137618014239,0.117,9,8,11,1.042,8066.799784766141,0,0.475,0.237,47.804669052845405,641.1876654735773
CUST_1379,444-44-9399,42,48875.13,4072.9275,500,128,26.21982639530671,921.09,184.46249665455807,6750.21,5453.54,7856.07,465.09750032706097,0.678,3,11,12,0.597,13088.464940132484,4,0.17,1.77,11.389835273784199,700.6050823631078
CUST_1380,613-33-7309,43,28665.78,2388.815,0,117,27.896975347279238,1709.1,186.9685325107166,1379.99,735.09,1346.22,0.0,0.81,1,10,7,0.175,16121.427088741548,5,0.047,0.989,103.01032170298392,658.074839148508
CUST_1381,121-35-2518,29,65383.78,5448.6483333333335,0,189,59.121553949442855,1238.45,205.62555903966273,19393.55,6143.12,21119.25,579.2937743507886,0.989,1,6,1,0.689,18503.15081821648,0,0.332,2.755,-25.447172534473506,850.0
CUST_1382,329-29-3600,35,58178.86,4848.238333333334,0,140,57.98237364129379,399.73,256.2942388644976,6629.91,2103.07,27546.74,827.630607711382,0.781,1,5,15,0.909,2787.338355839305,3,0.488,4.555,-9.452976590901773,846.0764882954509
CUST_1383,247-28-4554,21,60996.04,5083.003333333333,0,100,44.62487251923455,2025.73,105.37185439799387,821.89,3027.16,15492.5,614.7051943116853,0.565,9,4,3,0.87,18803.993924678034,0,0.264,1.205,63.995528539723914,719.9522357301381
CUST_1384,466-75-3849,52,72617.39,6051.449166666666,0,250,45.61795031607881,1800.1,187.17861382150338,28516.67,6948.31,16618.76,0.0,0.078,0,7,7,0.745,18497.842829484827,4,0.229,0.184,83.77151404338635,656.7942429783068
CUST_1385,934-15-2742,46,43243.8,3603.65,0,256,73.35077747251164,765.3,265.9348695714088,26064.91,6626.0,18680.21,755.6256205977036,0.62,9,7,6,0.821,9737.710519211465,3,0.449,1.411,3.352431224164054,654.643784387918
CUST_1386,382-19-8519,21,71490.15,5957.5125,1000,177,60.28416305297481,1036.29,203.3890249153302,3713.4,2426.6,15177.24,581.8822592201259,0.136,9,9,0,0.027,21412.111003658985,0,0.22,0.562,22.44770452637673,654.8161477368116
CUST_1387,659-79-5195,26,79798.12,6649.843333333333,100,232,81.29770760365294,1085.47,185.25580009226695,397.84,1939.08,27168.42,602.3840973155793,0.283,4,9,0,0.445,6961.819366388809,4,0.348,1.314,46.74755776319896,622.2562211184005
CUST_1388,158-11-8619,34,55688.91,4640.7425,0,287,38.453770785904325,1409.26,159.2681642140596,9295.37,4694.24,10821.53,42.789213701771935,0.748,4,9,1,0.24,17443.961997937637,2,0.195,1.771,60.58742095498483,705.0262895225076
CUST_1389,164-92-7409,35,27874.33,2322.8608333333336,0,199,26.700886790340967,1279.55,245.1256942511343,24915.89,497.75,5256.23,333.74527164356874,0.29,10,9,17,1.106,8569.616176155616,4,0.201,0.43,84.39000845872347,574.8049957706382
CUST_1390,920-88-5757,28,25900.84,2158.403333333333,0,28,69.93808662793718,927.48,175.93470139120365,1461.11,2087.7,2432.19,169.58703179327682,0.221,2,4,0,0.352,7024.326100783002,5,0.1,0.373,7.653429127164168,694.6832854364179
CUST_1391,659-30-2271,24,58845.47,4903.7891666666665,0,23,49.58867882079521,1724.44,175.53899813953745,9087.23,5795.8,2602.49,771.0648884412622,0.204,2,0,3,0.37,6782.373737194052,0,0.057,0.42,73.56898366956602,812.115508165217
CUST_1392,889-39-5120,39,27861.5,2321.7916666666665,0,252,33.943235325546645,1897.59,268.1868234308449,8040.42,10113.84,12330.95,641.5150002937661,0.129,7,2,15,0.366,4816.185003232147,1,0.466,0.1,67.42005882312911,698.1399705884355
CUST_1393,383-74-5396,52,23132.06,1927.6716666666669,1000,118,59.77597282806088,1180.22,147.65607716193375,6094.47,11444.95,2095.99,310.6287480409627,0.198,9,3,20,1.063,4905.975879434918,5,0.104,0.167,35.15532858871502,655.2623357056425
CUST_1394,167-16-1816,36,67674.84,5639.57,500,199,35.899672484946464,970.52,281.568876217034,313.38,7006.86,2105.31,275.0911956963424,0.189,6,0,18,0.227,9700.730772299476,2,0.035,0.581,28.573264152339828,789.2833679238302
CUST_1395,236-45-1082,32,40824.05,3402.004166666667,100,227,63.77991892488691,1838.05,208.45346609856196,8640.49,7987.85,11886.09,405.6022140312211,0.265,3,0,13,0.605,12974.452425109104,0,0.301,0.332,72.82128908455802,799.379355457721
CUST_1396,996-19-3093,31,98388.0,8199.0,0,245,59.719033419159416,322.22,201.22726047246692,4353.35,1219.31,26859.76,586.7819306230846,0.877,7,3,11,0.234,18463.19190407246,0,0.279,10.0,84.27365687297377,850.0
CUST_1397,717-41-8967,24,36850.69,3070.8908333333334,0,177,45.4807308460143,842.26,214.27019474073572,3807.67,3878.8,10461.11,766.5146003642824,0.262,9,3,4,0.558,12182.077404257334,3,0.305,0.583,96.79584815028134,623.8620759248594
CUST_1398,361-57-6285,28,40052.83,3337.7358333333336,0,277,16.266688625943257,1591.75,201.03905204493185,1353.45,1002.1,9374.46,226.4650357367213,0.31,8,6,7,0.86,5661.8018306236045,3,0.24,0.551,124.53595256312488,604.2520237184375
CUST_1399,756-83-1369,46,57184.23,4765.3525,100,202,31.536724405221996,1756.62,173.59693829560638,11023.9,11009.8,4058.26,608.0895918810436,0.19,5,10,1,0.687,14188.41841494794,4,0.082,0.318,34.45662410444663,612.4316879477767
CUST_1400,894-63-4490,18,54091.3,4507.608333333334,500,251,80.36708635091446,1072.19,217.20853371664586,2099.93,2883.08,565.66,389.9967323749539,0.036,6,5,0,0.696,11575.073313476563,2,0.018,0.106,90.97417913110333,656.6329104344484
CUST_1401,855-94-8294,36,48316.29,4026.3575,0,171,84.90955487439275,2112.12,175.50672898449685,6517.05,8972.58,1121.27,0.0,0.202,10,0,10,0.219,12460.966623506602,0,0.023,0.268,19.79588113781488,773.2620594310927
CUST_1402,508-37-4676,35,47840.74,3986.728333333333,1000,288,101.865102921666,222.17,221.40204392398786,32488.15,8605.3,22560.43,340.193083910322,0.737,11,10,14,0.19,3495.7104939908136,1,0.479,2.531,107.92755797490156,633.6062210125493
CUST_1403,478-82-9089,36,114856.64,9571.386666666667,0,144,58.00764466814238,1637.89,315.625531529252,4933.89,5164.2,30543.5,620.5641071233782,0.971,6,0,13,0.855,8169.344831822942,3,0.271,3.899,28.374522350229032,841.2427388248855
CUST_1404,347-26-5138,42,83215.42,6934.618333333333,100,202,28.198186078366486,1234.57,233.00812211606112,5316.7,6421.14,16631.47,255.22904085944256,0.757,11,5,2,0.357,12905.98312905545,4,0.203,2.621,67.67313672049755,650.1334316397513
CUST_1405,476-50-5017,36,66870.48,5572.54,100,98,76.78011995842353,1005.34,190.56609670964352,7946.08,313.12,13736.26,604.7564474831986,0.861,4,11,10,0.505,6163.165785063172,3,0.214,3.926,-17.884061085785152,769.1120305428925
CUST_1406,311-49-9560,30,25491.6,2124.2999999999997,0,51,44.71663787488177,1551.11,212.77822357096017,93.61,4832.43,8312.75,709.3958024622424,0.797,10,6,8,0.714,5424.090091572203,2,0.354,0.781,86.57343961877837,642.7832801906109
CUST_1407,856-32-2134,28,48521.79,4043.4825,100,102,36.35354442863373,1043.92,184.00794815943715,38276.27,5836.62,9138.18,846.1277758074082,0.331,3,1,1,1.328,13473.596496022714,1,0.206,0.781,65.35047188732293,770.8947640563384
CUST_1408,579-61-6166,48,63210.89,5267.574166666666,0,224,56.69488053644591,765.19,190.80855877542515,2789.17,3450.91,25172.44,181.17831803714628,0.82,1,2,11,0.136,12955.236102521545,2,0.401,3.473,79.60803760525414,832.555981197373
CUST_1409,674-78-3346,45,64964.38,5413.698333333333,0,10,87.93858089938581,1246.18,194.41382475643712,26189.6,13659.61,8443.52,852.6271059387605,0.763,10,10,8,0.824,12089.271977811588,4,0.143,1.602,65.72221790778131,609.0288910461094
